Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Sales Revenue,Order ID,Year,Day,Month,Age-Group
1143,27,Female,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-12-06,Express,,0.0,3379.32,150,2023,Wednesday,December,18-35
1144,42,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-02-26,Overnight,"Extended Warranty,Accessory",89.92,934.75,151,2024,Monday,February,36-55
1145,75,Female,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2024-01-19,Overnight,Extended Warranty,16.42,99.42,152,2024,Friday,January,56-75
1145,75,Female,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-05-23,Express,Extended Warranty,23.28,85.53,153,2024,Thursday,May,56-75
1145,75,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,5068.98,844.83,6,2024-09-13,Express,Extended Warranty,12.0,5080.98,154,2024,Friday,September,56-75
1147,24,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-07-19,Overnight,"Impulse Item,Accessory,Accessory",85.51,8533.81,155,2024,Friday,July,18-35
1148,77,Female,Yes,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-03-05,Standard,,0.0,2470.3,156,2024,Tuesday,March,75+
1148,77,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,2024-03-14,Standard,,0.0,927.92,157,2024,Thursday,March,75+
1148,77,Female,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-08-17,Standard,"Impulse Item,Impulse Item,Extended Warranty",102.68,4058.6299999999997,158,2024,Saturday,August,75+
1149,60,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2023-10-30,Overnight,"Extended Warranty,Accessory,Impulse Item",46.83,3426.15,159,2023,Monday,October,56-75
1149,60,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,103.75,20.75,5,2024-07-06,Express,Impulse Item,35.49,139.24,160,2024,Saturday,July,56-75
1149,60,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,83.0,20.75,4,2024-08-11,Express,"Accessory,Extended Warranty,Accessory",90.09,173.09,161,2024,Sunday,August,56-75
1150,21,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-03-16,Express,Accessory,35.65,5573.98,162,2024,Saturday,March,18-35
1151,19,Female,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-04-10,Express,"Impulse Item,Impulse Item",76.73,1311.88,163,2024,Wednesday,April,18-35
1151,19,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,166.0,20.75,8,2024-07-18,Express,,0.0,166.0,164,2024,Thursday,July,18-35
1152,45,Female,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-02-10,Express,"Impulse Item,Impulse Item,Accessory",66.83,191.32999999999998,165,2024,Saturday,February,36-55
1154,70,Female,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-09-09,Overnight,,0.0,463.96,166,2024,Monday,September,56-75
1155,29,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2024-03-17,Express,"Impulse Item,Accessory,Extended Warranty",72.69,5986.5,167,2024,Sunday,March,18-35
1155,29,Male,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-05-22,Express,Extended Warranty,14.41,3970.3599999999997,168,2024,Wednesday,May,18-35
1160,22,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2024-09-04,Express,"Impulse Item,Extended Warranty",57.28,140.28,169,2024,Wednesday,September,18-35
1162,20,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-08-02,Overnight,"Impulse Item,Impulse Item",57.06,3436.38,170,2024,Friday,August,18-35
1167,66,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,124.5,20.75,6,2023-12-05,Express,"Impulse Item,Accessory",61.43,185.93,171,2023,Tuesday,December,56-75
1168,54,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,1391.88,463.96,3,2023-10-27,Overnight,,0.0,1391.88,172,2023,Friday,October,36-55
1169,57,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2023-10-03,Overnight,,0.0,5538.33,173,2023,Tuesday,October,56-75
1169,57,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,2024-05-23,Overnight,"Impulse Item,Accessory",54.39,2838.15,174,2024,Thursday,May,56-75
1170,54,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-04-01,Overnight,"Extended Warranty,Extended Warranty",76.57,5614.9,175,2024,Monday,April,36-55
1171,50,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2023-10-08,Standard,"Accessory,Accessory,Impulse Item",97.1,3344.8199999999997,176,2023,Sunday,October,36-55
1171,50,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2023-12-15,Overnight,"Accessory,Extended Warranty",52.57,4228.21,177,2023,Friday,December,36-55
1171,50,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-08-06,Standard,"Extended Warranty,Extended Warranty",89.46,1077.58,178,2024,Tuesday,August,36-55
1171,50,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-09-07,Overnight,,0.0,741.09,179,2024,Saturday,September,36-55
1174,29,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2024-02-11,Overnight,Extended Warranty,11.75,74.0,180,2024,Sunday,February,18-35
1174,29,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,2024-08-13,Standard,"Extended Warranty,Accessory,Impulse Item",95.57,1083.69,181,2024,Tuesday,August,18-35
1175,62,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,2023-11-05,Standard,,0.0,844.83,182,2023,Sunday,November,56-75
1175,62,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-09-17,Express,"Extended Warranty,Accessory,Extended Warranty",108.15,3355.87,183,2024,Tuesday,September,56-75
1177,49,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2024-05-30,Overnight,"Impulse Item,Impulse Item,Impulse Item",69.0,2852.76,184,2024,Thursday,May,36-55
1178,19,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2024-04-23,Overnight,"Impulse Item,Impulse Item",45.32,292.35,185,2024,Tuesday,April,18-35
1180,41,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-03-15,Express,,0.0,7603.47,186,2024,Friday,March,36-55
1181,50,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-08-04,Standard,Impulse Item,35.87,3991.8199999999997,187,2024,Sunday,August,36-55
1182,78,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2023-11-15,Standard,Accessory,37.96,3993.91,188,2023,Wednesday,November,75+
1182,78,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2023-11-17,Overnight,Accessory,16.81,7928.71,189,2023,Friday,November,75+
1183,80,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-09-29,Standard,"Impulse Item,Extended Warranty,Extended Warranty",133.13,597.0899999999999,190,2023,Friday,September,75+
1183,80,Male,Yes,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2024-09-18,Standard,,0.0,247.03,191,2024,Wednesday,September,75+
1184,71,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-08-09,Express,"Accessory,Extended Warranty,Accessory",90.9,1482.7800000000002,192,2024,Friday,August,56-75
1185,49,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-02-06,Express,,0.0,2534.49,193,2024,Tuesday,February,36-55
1186,18,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-12-01,Express,"Accessory,Accessory,Accessory",125.76,372.79,194,2023,Friday,December,18-35
1187,55,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-02-02,Express,,0.0,2534.49,195,2024,Friday,February,36-55
1188,52,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-01-28,Standard,"Impulse Item,Extended Warranty,Accessory",75.39,2448.96,196,2024,Sunday,January,36-55
1188,52,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-08-21,Standard,"Extended Warranty,Impulse Item",86.82,2063.06,197,2024,Wednesday,August,36-55
1189,31,Male,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2023-11-17,Express,,0.0,494.06,198,2023,Friday,November,18-35
1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2023-12-03,Overnight,"Extended Warranty,Accessory",46.11,1775.32,199,2023,Sunday,December,56-75
1190,63,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-12-26,Express,,0.0,6758.64,200,2023,Tuesday,December,56-75
1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-08-10,Standard,"Accessory,Impulse Item",38.32,532.38,201,2024,Saturday,August,56-75
1192,60,Male,No,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2023-11-24,Overnight,"Impulse Item,Extended Warranty,Impulse Item",131.53,173.03,202,2023,Friday,November,56-75
1192,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-02-25,Standard,Accessory,11.99,5925.8,203,2024,Sunday,February,56-75
1192,60,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,207.5,20.75,10,2024-09-14,Overnight,"Accessory,Accessory,Extended Warranty",51.93,259.43,204,2024,Saturday,September,56-75
1193,19,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-06-04,Express,"Extended Warranty,Accessory",44.39,538.45,205,2024,Tuesday,June,18-35
1193,19,Female,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-08-18,Overnight,"Accessory,Impulse Item,Accessory",88.37,2064.61,206,2024,Sunday,August,18-35
1194,61,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-11-12,Express,,0.0,494.06,207,2023,Sunday,November,56-75
1195,32,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2023-10-13,Overnight,,0.0,3247.72,208,2023,Friday,October,18-35
1196,77,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2023-12-14,Standard,,0.0,3711.68,209,2023,Thursday,December,75+
1196,77,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-04-07,Express,,0.0,791.19,210,2024,Sunday,April,75+
1196,77,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-05-10,Express,Accessory,31.26,495.21999999999997,211,2024,Friday,May,75+
1197,77,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-05-10,Overnight,Extended Warranty,17.61,79.86,212,2024,Friday,May,75+
1197,77,Female,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-06-30,Standard,Extended Warranty,36.12,4260.2699999999995,213,2024,Sunday,June,75+
1197,77,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-09-21,Express,,0.0,4175.64,214,2024,Saturday,September,75+
1199,60,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-07-11,Express,Impulse Item,22.07,1504.25,215,2024,Thursday,July,56-75
1203,43,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-01-17,Standard,"Accessory,Accessory",23.52,4770.660000000001,216,2024,Wednesday,January,36-55
1203,43,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-04-30,Standard,Accessory,22.29,2342.09,217,2024,Tuesday,April,36-55
1205,74,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-08-02,Standard,,0.0,1729.21,218,2024,Friday,August,56-75
1208,62,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-07-25,Standard,,0.0,844.83,219,2024,Thursday,July,56-75
1210,24,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,2024-02-26,Standard,,0.0,8448.3,220,2024,Monday,February,18-35
1210,24,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,741.09,247.03,3,2024-04-29,Overnight,Accessory,31.5,772.59,221,2024,Monday,April,18-35
1211,24,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-01-04,Standard,Impulse Item,25.55,87.8,222,2024,Thursday,January,18-35
1211,24,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-01-29,Overnight,"Accessory,Accessory,Accessory",83.33,2306.6,223,2024,Monday,January,18-35
1211,24,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-07-07,Standard,,0.0,844.83,224,2024,Sunday,July,18-35
1212,79,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,6758.64,844.83,8,2024-04-10,Overnight,"Extended Warranty,Extended Warranty",45.67,6804.31,225,2024,Wednesday,April,75+
1215,47,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-12-18,Standard,Extended Warranty,33.58,7637.05,226,2023,Monday,December,36-55
1215,47,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-09-15,Overnight,"Accessory,Impulse Item,Impulse Item",121.35,7242.06,227,2024,Sunday,September,36-55
1216,35,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-09-20,Express,"Extended Warranty,Extended Warranty,Impulse Item",60.11,2433.6800000000003,228,2024,Friday,September,18-35
1217,43,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-02-09,Express,Extended Warranty,45.61,149.36,229,2024,Friday,February,36-55
1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-02-15,Express,,0.0,186.75,230,2024,Thursday,February,36-55
1217,43,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-03-22,Overnight,Accessory,35.86,6794.5,231,2024,Friday,March,36-55
1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-03-24,Express,"Accessory,Impulse Item,Impulse Item",112.77,320.27,232,2024,Sunday,March,36-55
1218,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2023-12-29,Overnight,"Extended Warranty,Extended Warranty",39.54,2574.0299999999997,233,2023,Friday,December,36-55
1220,72,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,2024-03-13,Standard,"Impulse Item,Extended Warranty,Extended Warranty",64.55,8512.849999999999,234,2024,Wednesday,March,56-75
1220,72,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-08-08,Overnight,"Extended Warranty,Extended Warranty",56.39,243.14,235,2024,Thursday,August,56-75
1222,32,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-08-13,Standard,"Impulse Item,Impulse Item",71.08,8519.38,236,2024,Tuesday,August,18-35
1223,53,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-03-08,Standard,,0.0,166.0,237,2024,Friday,March,36-55
1224,63,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-06-19,Standard,Extended Warranty,30.03,3985.98,238,2024,Wednesday,June,56-75
1224,63,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-06-28,Standard,"Accessory,Accessory,Extended Warranty",103.02,5641.35,239,2024,Friday,June,56-75
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-05-25,Overnight,Extended Warranty,38.07,965.99,240,2024,Saturday,May,36-55
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2024-08-18,Express,,0.0,3711.68,241,2024,Sunday,August,36-55
1227,23,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-02-10,Overnight,"Extended Warranty,Impulse Item",70.87,1653.25,242,2024,Saturday,February,18-35
1228,35,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,2023-10-18,Express,Extended Warranty,25.66,5563.99,243,2023,Wednesday,October,18-35
1229,67,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,2024-01-11,Overnight,,0.0,494.06,244,2024,Thursday,January,56-75
1232,22,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-02-23,Standard,Accessory,12.25,4759.39,245,2024,Friday,February,18-35
1234,58,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-05-27,Standard,Accessory,32.58,4256.73,246,2024,Monday,May,56-75
1234,58,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-09-23,Overnight,Extended Warranty,24.63,8472.929999999998,247,2024,Monday,September,56-75
1235,38,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-22,Express,"Impulse Item,Accessory",37.79,141.54,248,2024,Thursday,August,36-55
1236,55,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2024-08-14,Standard,Accessory,16.2,202.95,249,2024,Wednesday,August,36-55
1236,55,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,6329.52,791.19,8,2024-09-01,Overnight,"Impulse Item,Accessory",20.42,6349.9400000000005,250,2024,Sunday,September,36-55
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-03-12,Express,"Impulse Item,Impulse Item,Impulse Item",84.41,1072.53,251,2024,Tuesday,March,56-75
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-04-06,Standard,"Extended Warranty,Accessory,Extended Warranty",117.41,1105.53,252,2024,Saturday,April,56-75
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2023-12-12,Overnight,Impulse Item,33.26,1515.44,253,2023,Tuesday,December,56-75
1244,70,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-02-05,Overnight,"Extended Warranty,Accessory",38.51,4785.650000000001,254,2024,Monday,February,56-75
1244,70,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-02-07,Standard,"Impulse Item,Extended Warranty,Impulse Item",66.81,3231.57,255,2024,Wednesday,February,56-75
1244,70,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,2024-05-23,Express,,0.0,186.75,256,2024,Thursday,May,56-75
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-07-23,Standard,"Accessory,Accessory",66.63,2289.9,257,2024,Tuesday,July,56-75
1245,39,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2024-07-24,Overnight,,0.0,5913.81,258,2024,Wednesday,July,36-55
1246,61,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-01-05,Standard,,0.0,494.06,259,2024,Friday,January,56-75
1247,47,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2023-10-18,Overnight,,0.0,3164.76,260,2023,Wednesday,October,36-55
1247,47,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-05-25,Overnight,Impulse Item,42.34,1771.55,261,2024,Saturday,May,36-55
1248,66,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,741.09,247.03,3,2023-11-04,Overnight,,0.0,741.09,262,2023,Saturday,November,56-75
1248,66,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-02-15,Express,"Impulse Item,Impulse Item",81.47,143.72,263,2024,Thursday,February,56-75
1248,66,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-04-07,Standard,"Extended Warranty,Extended Warranty",54.16,3765.8399999999997,264,2024,Sunday,April,56-75
1250,32,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,2023-10-14,Standard,Impulse Item,49.01,1531.19,265,2023,Saturday,October,18-35
1250,32,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-08-26,Overnight,Accessory,41.67,3997.62,266,2024,Monday,August,18-35
1251,52,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-06-13,Express,"Impulse Item,Extended Warranty,Extended Warranty",75.04,4250.68,267,2024,Thursday,June,36-55
1252,29,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-04-15,Express,Accessory,27.99,7939.889999999999,268,2024,Monday,April,18-35
1253,58,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2023-12-27,Express,"Extended Warranty,Extended Warranty",79.98,5148.959999999999,269,2023,Wednesday,December,56-75
1253,58,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-02-15,Express,,0.0,7911.9,270,2024,Thursday,February,56-75
1254,47,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-03-16,Overnight,"Extended Warranty,Impulse Item",75.85,2299.12,271,2024,Saturday,March,36-55
1255,49,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-03-12,Overnight,Impulse Item,5.37,212.87,272,2024,Tuesday,March,36-55
1255,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-10,Express,"Extended Warranty,Extended Warranty,Extended Warranty",75.25,179.0,273,2024,Saturday,August,36-55
1256,31,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-06-28,Standard,"Impulse Item,Accessory,Accessory",92.17,3256.9300000000003,274,2024,Friday,June,18-35
1257,55,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-07-17,Express,"Extended Warranty,Extended Warranty,Accessory",84.68,209.18,275,2024,Wednesday,July,36-55
1258,65,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-05-10,Express,"Impulse Item,Impulse Item,Accessory",94.38,1082.5,276,2024,Friday,May,56-75
1261,76,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-01-31,Standard,Impulse Item,26.35,817.5400000000001,277,2024,Wednesday,January,75+
1262,44,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2023-11-24,Overnight,"Accessory,Impulse Item,Accessory",121.05,4077.0,278,2023,Friday,November,36-55
1263,20,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-10-19,Standard,"Impulse Item,Impulse Item",54.86,5123.839999999999,279,2023,Thursday,October,18-35
1263,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-22,Express,,0.0,6758.64,280,2023,Sunday,October,18-35
1264,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-04-17,Express,,0.0,186.75,281,2024,Wednesday,April,75+
1265,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-12,Express,Impulse Item,7.28,254.31,282,2023,Thursday,October,18-35
1265,29,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-11-09,Overnight,"Impulse Item,Accessory",46.57,7650.04,283,2023,Thursday,November,18-35
